movie_id,person_id
223,9762
223,3465
223,9858
223,8384
223,4261
224,4233
224,9762
224,2973
224,2649
224,5982
225,6585
225,4744
225,509
225,3444
225,4844
225,2761
225,1727
225,8932
226,9039
226,10002
226,9936
226,5147
226,2125
226,5895
226,10086
227,9593
227,6502
227,6105
227,9347
227,8126
227,9664
228,8904
228,3911
228,84
229,2044
229,667
229,8287
229,5677
229,9609
229,4264
230,3220
230,2678
230,3087
230,9640
231,7846
231,5234
231,8019
231,4452
231,4871
231,4658
232,1047
232,9563
232,7939
232,7309
232,5543
232,304
232,5820
233,6120
233,4859
233,9382
233,3928
233,4760
233,3428
233,7337
234,2578
234,5818
234,3485
234,8418
234,3181
234,74
234,10088
234,1329
234,7169
235,3557
235,4368
235,4523
235,2191
235,8080
235,5890
235,4982
236,5253
236,6584
236,4421
236,4048
236,7185
236,4407
237,43
237,2117
237,1644
237,868
237,5147
237,8757
237,3546
237,4264
237,5749
237,1261
238,9391
238,4
238,8600
238,6037
238,8396
238,1743
239,8107
239,1160
239,5699
240,5420
240,4947
241,726
241,2383
241,1633
241,6370
241,5470
242,5746
242,822
242,2250
242,5550
242,7218
242,7298
242,3043
243,4476
243,9798
243,4081
243,1966
243,3899
243,2411
244,3976
245,5869
245,1890
245,2556
245,2244
245,7094
245,5098
245,8859
246,6001
246,7982
246,492
246,1518
247,6782
247,2242
247,7745
247,1523
248,6122
248,7348
248,1817
249,1665
249,6281
249,5061
249,9046
249,9749
249,9952
249,7804
250,5923
250,9511
250,7135
250,227
250,3512
250,3874
251,667
251,10039
251,6050
251,7171
251,1573
252,3068
252,8026
252,7638
252,2683
252,592
253,8888
253,6257
253,9987
253,6041
253,5708
253,4264
254,8548
254,1742
254,3670
254,3295
254,1940
254,7886
255,2058
255,9287
255,7344
255,6943
255,9196
255,3868
255,5475
255,1474
255,5420
255,10291
255,4982
255,3094
256,2253
256,8855
256,1631
256,1493
256,1824
256,7778
256,2322
256,4657
257,527
257,3177
257,6806
257,3706
257,9928
257,10102
258,9435
258,8433
258,4685
258,7132
258,6510
258,9235
259,556
259,9828
259,4471
259,529
259,5834
259,8613
260,6833
260,1366
260,1241
260,3881
260,1857
261,7384
261,4566
261,6424
261,6313
261,9501
261,5577
262,2925
262,1307
262,1197
262,1339
262,8400
262,522
262,826
262,1311
263,4770
263,6141
264,5148
264,4231
264,8034
264,9065
264,1527
264,3058
264,1639
265,6703
265,5818
265,9195
265,3922
265,211
266,4959
266,5391
266,9296
267,4714
267,2074
267,10010
267,9992
267,6513
268,8083
268,3588
268,2590
268,81
269,6484
269,8420
269,1840
269,8969
269,5102
269,2138
269,8570
269,951
269,3426
269,5493
270,7355
271,8789
271,8496
271,2525
271,3536
272,6750
272,5246
272,4762
272,6026
273,2477
273,3680
273,1667
273,7823
273,6934
273,2107
273,6438
274,9871
274,8041
274,4725
274,7105
274,2574
274,4120
274,3311
275,4612
275,2860
275,10010
275,761
276,8509
276,4168
276,9198
277,927
277,2199
277,7897
277,9795
277,182
277,686
277,9881
277,6890
277,85
277,5252
277,3732
277,9219
278,8187
278,6781
278,3483
278,1543
278,5897
278,7331
278,5253
279,1323
279,9984
279,8455
279,520
279,829
279,2774
279,7166
279,207
280,7371
280,5950
280,8857
280,7217
280,9469
280,3805
280,3819
280,3935
280,8387
281,1078
281,6585
281,5396
281,8792
281,4676
281,1793
281,7863
281,8042
282,3923
282,2426
282,4845
282,3687
282,4511
282,9426
282,5885
282,11
282,6053
283,6403
283,167
283,416
283,9432
284,1109
284,7761
284,6928
284,1841
284,9918
284,7419
284,1302
284,3973
285,1048
285,5810
285,6674
285,4360
285,10263
285,1204
285,3677
285,4795
285,6089
285,6317
286,6727
286,9835
286,4434
286,5582
287,7226
287,5472
287,1545
287,3585
288,10013
288,8677
288,4593
288,4658
288,6213
288,5297
289,8451
289,4815
289,5960
289,5842
290,9172
290,2959
290,4757
290,8436
290,6568
290,2261
290,8555
291,1048
291,5810
291,6674
291,4360
291,4795
291,10263
291,1204
291,6089
291,6964
292,1186
292,6781
293,6113
293,6643
293,1039
293,2548
293,2438
293,7539
293,1587
293,9370
294,6595
294,3136
294,9736
294,6372
294,3171
295,8413
295,5406
295,4076
295,2308
296,3703
296,9630
296,2561
297,6837
297,730
297,5943
297,5616
297,8444
297,6817
297,5493
297,6930
298,2578
298,2939
298,7506
298,9880
298,5939
299,29
299,10208
299,4738
299,3197
300,5897
300,7115
300,4024
300,2700
300,4494
300,5942
300,1099
300,7689
300,347
301,2576
301,8549
301,2719
301,10010
301,5170
301,4548
301,310
303,3911
303,6585
303,1823
303,9391
303,7661
303,4686
303,9040
303,6862
303,3313
304,9239
304,8245
304,9754
304,9545
304,7529
304,10088
304,7932
304,2647
304,5027
304,1917
305,5419
305,4707
305,691
305,690
305,5485
305,2916
306,7032
306,3219
307,7586
307,38
307,5184
307,7065
307,2293
307,10042
308,1104
308,8629
308,9074
308,6433
308,4629
308,6293
308,1733
308,319
308,8555
309,2509
309,3052
309,6817
310,579
310,4332
310,5408
310,4676
310,2187
310,1286
311,511
311,2642
311,337
311,10022
311,358
311,6082
311,2306
311,357
312,7863
312,1920
312,2901
312,9331
312,3907
312,9088
312,6021
312,7266
312,2940
312,5120
312,6355
312,9480
312,1893
312,4098
312,597
313,4664
313,6734
313,3935
313,3807
313,5577
313,8588
314,6183
314,7059
314,4248
314,6083
314,4951
315,2160
315,5065
315,6034
315,797
315,3383
315,3536
315,6368
316,8587
316,3007
316,8067
316,7031
316,5348
317,1320
317,1823
317,6288
317,199
317,1618
317,5391
318,8594
318,8008
318,8132
318,1588
318,5617
318,6
318,9152
319,136
319,9152
319,826
319,1838
319,3643
320,4147
320,8134
320,6202
320,8989
320,8262
320,8918
321,7899
321,4768
322,8739
322,9745
322,6225
322,5157
322,7808
322,4493
322,9095
323,5587
323,9745
323,6903
323,2654
324,10121
324,7300
324,2746
324,9581
324,7314
325,1110
325,4157
325,4807
325,4825
325,7932
325,4709
325,5935
325,4847
325,7685
326,2581
326,5865
326,4571
326,2636
326,6255
326,6967
327,8177
327,9296
327,3585
327,1953
327,8391
327,8524
328,3109
328,5850
328,3534
328,973
328,2879
328,6448
328,5587
328,2013
328,7039
329,1681
329,5347
329,7112
329,941
329,9747
330,107
330,184
330,10000
330,1091
330,9354
330,7373
331,6900
331,9917
331,8789
331,1535
331,2408
331,7400
332,7631
332,5951
332,23
332,6294
332,873
332,5035
332,10282
332,5396
333,877
333,6056
333,10249
333,5558
333,5604
333,2803
333,9271
334,8587
334,2788
334,6952
334,3048
334,2921
334,2376
334,7868
334,4523
335,6507
335,2314
335,6467
335,4548
336,1976
336,5519
336,136
336,5057
336,4128
336,5587
336,6662
336,4108
337,2455
337,6640
338,4786
338,5635
338,7179
338,7780
339,4350
339,9186
339,4641
339,6139
339,7331
339,6506
339,381
339,8772
339,8932
339,4984
340,1601
340,6858
340,5280
340,4048
340,2576
341,8161
341,3381
341,7141
341,8228
342,8278
342,7013
342,6206
342,4439
342,6892
342,4085
342,8631
343,2117
343,4940
343,7919
343,8444
343,7255
343,2153
344,3162
344,7974
344,9170
344,2646
344,3760
344,6321
344,2685
344,6003
344,2770
345,5381
345,4862
345,3711
345,5619
345,4041
346,6235
346,4814
346,1546
346,5498
346,10182
346,2913
346,5389
347,9080
347,5313
347,3347
347,5964
348,7772
348,4831
348,7314
348,4178
348,6106
348,7083
348,8222
348,4722
348,8658
349,2781
349,5665
349,761
350,4470
350,788
350,10116
350,817
350,6183
350,3500
350,9623
350,2160
350,2691
351,8537
351,3342
351,8606
351,705
351,4389
351,2012
352,2705
352,4825
352,9999
352,4890
352,7808
352,1592
353,2281
353,125
354,6643
354,1665
354,8209
354,6859
355,8283
355,3506
355,1070
355,521
356,5626
356,9470
356,2711
356,75
356,626
356,1279
356,6437
356,480
357,3659
357,2598
357,668
357,8951
357,9748
357,9953
357,2557
358,6146
358,9139
358,2164
358,6723
358,3346
358,5223
358,1150
359,9406
359,3048
359,9680
359,4233
359,8354
359,6120
359,3426
360,4
360,5583
360,2423
360,8587
360,6139
360,2522
360,5061
360,8766
361,3998
361,3903
361,10182
361,6571
361,9246
361,386
361,909
361,4959
362,511
362,8268
362,3083
362,9113
363,6537
363,4707
364,9139
364,8208
364,395
364,4830
365,6702
365,1091
365,5539
365,471
366,8740
366,6595
366,5950
366,5987
366,3970
366,10079
366,1245
367,476
367,6317
367,3882
367,9100
367,2451
367,257
367,4818
367,3842
367,9143
368,1366
368,1824
368,3341
368,2931
368,9651
368,3064
368,4411
368,5637
369,667
369,6195
369,4825
369,8132
370,9858
370,2567
370,8418
370,2806
371,2120
371,2141
371,9279
371,561
371,6137
372,978
372,8016
372,3747
372,2984
372,4236
372,2435
372,3592
372,2621
372,3049
373,6481
373,2984
373,6879
373,9519
373,8684
373,9007
373,8313
373,9270
373,6469
374,7185
374,7946
374,9313
374,9492
375,6723
375,4050
376,5723
376,5942
376,5802
376,10079
376,1932
376,7804
377,1980
377,3778
377,814
377,2883
377,5241
377,4093
378,9385
378,3543
378,7634
378,5469
378,4054
378,4121
379,1849
379,4982
380,2416
380,9823
380,6214
380,8617
380,1114
381,2074
382,1152
382,876
382,1651
382,689
382,5104
382,3438
382,7285
383,1871
383,5875
383,5992
383,5229
384,6288
384,9251
384,4313
384,6810
385,7571
385,3411
385,9199
385,1838
385,9014
385,6352
386,5337
386,1008
386,8947
386,3402
386,7961
387,10018
387,7400
387,7299
387,5094
388,6404
388,7972
388,8474
388,3133
388,5598
388,5816
388,451
388,8512
389,8537
389,7023
389,1767
389,5692
389,4011
389,3356
390,7094
390,1838
390,8314
390,5231
390,4840
390,8989
391,8278
391,5519
391,1105
391,2856
391,5513
391,5956
392,6782
392,5213
392,6570
392,7530
392,910
392,3988
392,2648
392,8971
393,10182
393,3190
393,2779
393,4545
393,9337
394,29
394,8886
394,6453
394,9416
394,7849
395,5505
395,433
395,9952
395,3827
395,5009
396,9462
396,5297
396,3042
396,1364
396,3580
397,5622
397,4349
397,4136
397,7485
397,1979
397,5855
397,3929
397,7673
397,9500
397,1062
397,8335
397,2894
398,4083
398,2520
398,9445
398,2190
398,5845
398,9615
399,1116
399,1018
399,5396
399,2012
400,3401
400,7
400,4498
400,9071
400,2960
400,3633
400,2726
400,10087
401,9788
401,5043
401,2939
402,1027
402,576
402,2106
403,5444
403,941
403,3928
403,4337
403,2212
403,2590
403,1901
404,8686
404,939
404,9695
404,7028
405,10044
405,1712
405,2455
405,9800
405,7139
405,4507
405,4362
405,2123
405,1173
405,3464
405,4420
405,5100
405,6390
405,2355
405,5499
405,8007
405,3379
405,8589
405,9327
405,7326
406,6784
406,2578
406,5773
407,3401
407,8045
407,6050
407,2482
408,4855
408,8595
408,7454
409,3052
409,574
410,3052
410,2578
410,8756
410,1850
410,9099
410,430
410,3201
410,8926
411,3044
411,6325
411,5292
411,6677
411,3074
411,560
412,6066
412,5043
412,9845
412,6785
412,7235
412,4008
412,4871
413,6148
413,6485
413,4994
413,2045
413,4603
413,5300
414,44
414,8211
415,9287
415,1460
415,2442
415,2036
415,8026
415,7539
415,1422
416,9143
416,10048
416,530
416,4695
417,8625
417,157
417,5805
417,952
417,4017
417,9911
418,157
418,2942
418,3394
418,1588
418,2790
418,5185
418,7163
418,5300
418,1006
418,970
418,2437
419,4168
419,3585
419,4242
419,7052
419,2809
419,272
419,4588
419,8980
419,3559
420,2623
420,8035
420,8298
420,1434
420,418
420,4517
420,3292
421,10121
421,8622
421,313
421,7999
421,3204
421,8633
421,8711
422,283
422,1684
422,1590
423,7677
423,6469
423,2835
423,9089
423,2172
423,5761
423,7641
423,9979
424,9026
424,4869
425,3283
425,3888
425,5987
425,5609
425,3042
426,9911
426,8312
426,1517
426,7504
427,6614
427,510
427,2103
427,6607
427,5809
427,6728
427,530
427,3249
427,8249
427,4612
427,10131
428,3480
428,4292
428,8740
428,4641
429,666
429,1551
430,3998
430,2195
431,7923
431,2550
431,3901
431,9296
431,5396
431,2939
432,3827
432,7496
432,8791
432,9326
432,9343
432,8349
432,5347
432,9076
433,9186
433,5332
433,4451
433,117
433,6697
433,7200
434,7421
434,2556
435,1321
435,2322
435,9208
435,3020
435,10291
435,3179
436,6265
436,1664
436,8819
436,4915
436,6132
436,4577
437,4256
437,5493
437,1917
437,3402
437,2939
438,2315
438,3450
438,3277
438,4045
438,5308
438,3347
439,939
439,3905
439,7492
439,5286
439,4560
439,5239
439,3675
440,9262
440,1684
440,6323
440,2366
440,1311
440,3103
440,1430
441,423
441,9462
441,8865
441,3734
441,9715
441,2734
441,10082
442,4505
442,9979
442,7437
442,2877
443,5991
443,3336
443,3002
443,9086
443,6976
444,5651
444,2465
444,7389
445,1838
445,3461
445,2046
445,4073
445,9689
445,5380
446,2408
446,6135
446,1372
446,489
446,2833
446,6365
446,9934
446,8610
446,2388
446,6049
447,6807
447,6504
447,9614
447,6601
447,8276
447,7256
448,8668
448,8781
448,10243
448,7078
448,9494
448,8736
449,8854
449,1844
449,7625
449,3023
449,249
449,1792
449,4633
449,10243
449,6939
450,1665
450,6643
450,8792
450,371
450,7013
450,3365
450,6174
450,9924
450,7302
450,6108
451,8178
451,3052
451,8135
451,2238
451,6387
451,4475
451,9446
452,1675
452,3439
452,8099
452,9537
452,9174
452,4058
452,1809
452,5447
453,1675
453,9537
453,7608
453,7460
453,6617
453,4058
453,5276
453,4412
453,1383
453,2034
454,1675
454,6577
454,9537
454,2412
454,1687
454,7608
454,6617
454,5697
455,885
455,9536
455,1829
455,2937
455,9315
456,8622
456,8050
456,2949
456,7853
456,4465
457,8047
457,454
457,2240
457,8359
457,7645
457,8117
458,7366
458,5832
458,5377
458,573
458,6751
458,1416
458,2519
458,3646
458,5384
458,8436
459,6060
459,3140
459,1572
459,1210
459,6066
460,4147
460,10013
460,8187
460,4826
460,3095
460,7669
460,3683
460,5373
461,8419
461,8444
461,5641
461,3999
461,3117
461,9202
462,2931
462,9683
462,7207
462,217
462,3067
463,5788
463,6805
463,6875
463,1992
463,6640
464,4568
464,4721
465,5213
465,8772
465,6005
465,3531
465,3290
465,5089
465,952
465,2942
465,4646
465,5111
465,2531
465,1758
465,5475
466,3052
466,6137
466,3079
466,3369
466,8797
467,2550
467,5948
467,3434
467,6692
467,877
467,6336
468,3624
468,4714
469,1238
469,5122
469,7999
469,6619
470,6013
470,4865
470,9135
470,8297
470,9620
471,6997
471,7506
471,3197
471,1948
472,7697
472,8975
472,2981
472,3990
472,5126
472,5063
473,6784
473,992
473,8574
473,10138
474,4552
474,8553
475,8968
475,5065
475,6670
475,170
475,1454
475,5750
475,6985
475,2403
475,331
475,575
475,7695
476,6037
476,4762
476,1484
476,2939
477,928
477,2320
477,9757
477,10101
477,9802
477,9819
477,7867
477,6652
477,985
477,960
478,928
478,2320
478,10101
478,4157
478,9802
478,4891
478,7476
478,7923
479,5362
479,6108
480,6585
480,6093
480,770
480,1247
480,3800
480,3910
480,8789
481,4092
481,2077
481,9081
481,2162
482,8256
482,2091
482,6483
482,6340
482,7005
482,6839
482,4884
483,579
483,6875
483,4537
483,5345
483,371
483,2089
484,5280
484,2513
484,287
484,7941
485,10243
485,5459
485,8661
486,9478
486,9353
486,762
486,7960
486,4363
487,930
487,8384
487,7140
487,759
487,9556
487,2362
487,6619
488,2705
488,7421
488,8059
488,6024
488,9021
489,7189
489,6781
489,8200
489,7029
489,5431
490,5373
490,3547
490,2095
490,265
490,8989
490,4103
490,1744
490,5802
490,8882
491,4657
491,4561
491,4738
492,3536
492,3487
492,1677
492,6062
492,4327
492,8542
492,3562
492,6317
493,8119
493,9213
493,8536
493,7310
493,8194
493,4845
493,4561
494,10267
494,2176
494,2451
494,4206
494,8737
494,2242
494,1760
495,6471
495,4191
495,1384
495,2645
496,2712
496,7128
