movie_id,person_id
574,8458
575,1910
575,214
576,2969
577,8217
578,8565
580,6420
581,9810
582,7788
583,599
584,5904
585,138
585,6689
587,8277
588,3142
588,2269
589,8795
590,755
591,9131
592,4167
593,4051
594,9758
595,4167
596,46
597,5208
598,6586
599,9701
600,3361
601,4051
602,3942
603,5029
604,7622
605,4176
606,4901
607,2194
608,2194
609,3986
610,5724
610,8240
611,268
612,958
613,7613
614,8521
615,7791
616,2969
616,7741
617,9559
618,3607
619,5660
620,5567
620,2142
620,5995
621,9387
622,8230
623,835
623,7906
624,9457
625,4905
625,41
626,3039
627,10128
628,8565
628,5135
629,954
630,7622
631,7865
632,8402
633,9659
634,455
634,2995
635,3753
636,5418
636,5941
636,122
637,3773
638,6942
639,1373
640,2969
641,7131
642,1021
643,2189
644,9184
645,755
646,10187
647,8738
648,9137
649,6079
649,4051
649,5579
650,9106
651,2288
652,2295
653,8266
654,7755
655,2184
656,6639
657,7304
659,9028
659,5187
659,6560
659,2318
660,9183
661,7996
662,3319
663,6125
664,175
665,2432
666,5478
667,7304
668,8738
669,5764
670,5014
671,5764
672,4496
673,2201
674,4167
675,10077
676,2337
677,9949
678,5714
679,4194
680,6494
681,10011
682,1717
683,6027
684,1910
685,1834
686,4167
687,5870
688,7304
689,3340
690,7156
691,3499
692,264
693,6351
694,3607
695,4027
696,8779
697,824
698,6588
698,1699
698,7243
699,2919
700,10193
701,7545
702,3598
703,8840
703,933
704,9577
705,1023
706,4461
707,1897
708,2247
709,339
709,10193
710,9028
711,6620
712,10284
713,8355
714,2896
715,2189
716,677
717,2016
718,6329
719,7717
720,2071
721,2251
721,8560
722,7131
723,2385
724,7121
724,5638
725,9758
726,617
727,5567
727,2142
727,5995
728,6318
729,9857
730,7843
731,9184
732,8521
733,7429
734,755
735,9758
736,1859
737,203
738,1889
739,7453
740,2494
741,46
742,6286
743,862
744,2032
745,237
746,7660
747,237
748,7985
750,7513
751,9571
752,4036
753,8773
754,755
755,4997
756,5971
756,9
757,6246
758,248
759,1420
760,6699
761,7304
761,5646
762,6182
762,4842
763,7981
764,5797
765,2876
766,2697
767,5786
768,1772
769,4442
770,7879
771,670
772,248
773,3279
774,8939
775,6420
775,9083
775,4167
775,2018
776,7280
777,6209
778,670
779,670
780,262
781,9758
782,7788
783,8266
784,2847
785,3209
785,8879
786,9824
786,10155
787,6318
788,10006
789,2941
790,1373
791,10057
792,3669
792,7113
793,5714
794,9155
795,6351
796,5351
797,681
798,6722
799,2870
799,1550
800,4176
801,4032
802,7196
803,9116
804,2751
805,9534
805,816
806,8483
808,160
809,2080
810,8664
811,9724
812,525
813,1730
814,2969
815,9387
816,7273
817,6100
817,2802
818,9106
820,1528
821,10057
822,9860
823,6654
824,6326
825,3909
826,5764
827,5060
827,9860
828,613
829,10077
831,1005
832,3962
833,5240
834,6620
835,10257
836,2929
837,7443
838,8948
839,987
840,5911
841,6752
841,1052
841,3231
842,1692
843,4217
844,6627
845,670
846,599
847,9418
848,2189
850,2297
851,1352
852,7776
853,4052
853,5507
854,2594
855,9810
856,7119
857,4628
857,1312
858,1461
858,7925
859,4621
860,6749
861,9387
862,8840
862,933
863,5864
863,6359
864,6420
865,2569
866,1834
867,3371
868,670
869,8773
870,3382
871,2300
872,10144
873,6264
875,5191
875,1257
876,9106
877,9056
878,9659
879,6749
880,1585
880,7462
881,2524
883,2016
884,1011
885,10178
886,6487
887,3872
887,1780
888,6326
889,5474
890,10128
891,9141
892,675
892,1234
892,1405
893,2080
894,1982
895,3574
896,9070
897,3896
897,10130
898,4139
899,7361
900,6326
901,2189
902,4769
903,2194
904,962
905,410
906,2724
907,10193
908,3004
909,9659
910,1429
911,1714
912,8363
913,5492
914,8840
914,933
915,10006
916,5046
917,5971
917,9
919,3598
920,2873
920,7589
920,9083
921,8239
922,9299
923,4716
924,5141
925,3818
926,3773
927,5058
928,5351
928,1656
929,5321
930,8368
931,1299
932,5988
932,7552
933,6896
934,10058
935,6100
936,2302
936,1768
936,9126
937,5014
938,4885
939,7879
940,2909
941,1441
942,9131
943,4310
944,1694
944,1539
945,8784
946,7034
947,4652
948,9616
949,5208
950,3228
952,6094
953,6326
954,7304
955,9318
957,7345
958,5367
959,5257
960,1429
961,9197
961,137
962,10128
962,9935
963,2594
964,1166
965,6326
966,8146
967,5907
968,9028
968,9659
970,7361
971,8738
972,766
973,7884
974,10061
975,7304
976,9133
977,2189
978,5714
979,1201
980,2969
981,4235
982,8482
982,5187
982,890
982,7378
983,7720
984,7720
985,2872
986,6369
987,5160
988,9882
989,7087
990,3789
990,7728
991,1201
992,1989
992,8051
993,1201
994,8817
995,102
996,7915
997,4107
997,2068
997,5980
997,191
998,6436
999,237
1000,3146
1001,3550
1002,410
1003,8244
1004,5518
1005,4167
1006,1579
1007,7304
1008,4043
1009,268
1010,4201
1011,10128
1012,987
1013,9913
1016,1219
1017,9801
1018,8840
1018,933
1019,7106
1020,670
1021,1201
1022,3995
1023,8185
1023,5187
1023,4106
1023,9083
1024,3225
1025,727
1026,8136
1027,4850
1028,5744
1028,5794
1029,6686
1030,4716
1031,7752
1032,862
1033,2083
1034,6389
1035,2690
1036,10292
1037,10032
1038,1494
1039,4310
1040,5660
1041,7477
1042,3691
1044,7483
1045,8840
1045,933
1046,670
1047,8342
1048,816
1049,2969
1050,8482
1051,7583
1052,4051
1053,2230
1054,8330
1055,4901
1056,7465
1056,3089
1057,599
1058,4310
1059,248
1060,745
1061,7622
1062,6253
1063,8533
1064,10254
1065,5915
1066,2882
1067,8662
1067,7144
1068,7856
1069,7228
1070,3099
1070,3215
1071,7788
1072,1666
1074,5954
1074,500
1075,3964
1077,3278
1078,6022
1079,3319
1080,4761
1081,4175
1081,7245
1082,2699
1082,1214
1083,1219
1084,4160
1085,6748
1085,9087
1086,5903
1087,4176
1088,3319
1089,9811
1090,1201
1091,2436
1092,2724
1093,6305
1094,9877
1095,3607
1096,17
1097,4769
1098,4901
1099,3056
1100,937
1102,4016
1103,9493
1104,7223
1105,5507
1106,4468
1108,6748
1108,9087
1109,5356
1110,6883
1111,5367
1112,6318
1113,5599
1115,670
1116,10206
1117,4901
1118,102
1119,4055
1120,5778
1121,9577
1122,5861
1123,2448
1124,4416
1126,9758
1127,9758
1128,2983
1129,1585
1130,6771
1131,4062
1132,8738
1133,2989
1134,2857
1134,2660
1135,862
1136,4850
1137,1004
1137,1113
1138,5058
1139,237
1142,10128
1143,3963
1144,7429
1145,3997
1145,7604
1146,523
1147,2882
1147,2203
1148,640
1149,7788
1150,1787
1151,5293
1152,8645
1153,7024
1153,2389
1153,7984
1154,3719
1155,3016
1156,5215
1158,6326
1159,8266
1159,2375
1160,165
1161,1299
1162,3961
1163,9569
1164,2337
1165,5986
1166,9028
1167,202
1168,7462
1169,2283
1169,2735
1170,7263
1171,7622
1172,1299
1173,9803
1175,9455
1176,3178
1176,3955
1177,4378
1178,9502
1179,2704
1180,1215
1181,5764
1181,8604
1182,8565
1183,3909
1183,1171
1184,1910
1184,5038
1185,8840
1185,933
1186,9193
1187,8521
1188,4015
1189,7859
1190,8565
1191,2189
1192,4126
1193,5014
1194,5507
1195,7797
1196,237
1197,1791
1198,4221
1199,3499
1200,5531
1200,6128
1201,2919
1202,10119
1203,3319
1204,2941
1205,46
1206,7390
1207,4357
1208,2508
1209,8521
1210,6896
1211,9846
1212,4201
1213,2857
1214,5402
1215,6369
1216,7791
1217,237
1218,3930
1219,7670
1219,2256
1219,8464
1219,5222
1219,6914
1220,2662
1221,3598
1222,2373
1222,1740
1223,9306
1224,7426
1225,8817
1226,4941
1227,6682
1228,3904
1229,5764
1230,7243
1230,3991
1231,7106
1232,3909
1233,4016
1234,8552
1235,8821
1236,5215
1236,6632
1237,17
1238,3540
1240,10181
1241,10193
1242,7304
1243,4799
1244,5006
1245,3692
1246,4854
1246,7675
1247,1248
1248,7791
1249,10206
1249,3715
1250,4175
1250,7245
1251,1447
1251,10179
1252,525
1253,9339
1253,7304
1253,1947
1254,10284
1254,9588
1255,5714
1256,4380
1257,1084
1257,4241
1258,3756
1259,3212
1261,2836
1262,4239
1264,5240
1264,5187
1264,2615
1265,3056
1265,7978
1266,6519
1267,9698
1268,3762
1269,10064
1270,3319
1270,4596
1271,3319
1272,9514
1273,4357
1274,4988
1275,5801
1276,727
1277,6110
1278,2569
1278,7925
1279,1050
1280,5714
1281,5355
1282,2846
1283,6565
1286,9155
1287,2724
1288,3436
1289,9940
1290,7308
1291,2785
1292,615
1293,8402
1294,2930
1295,8426
1295,5187
1295,185
1295,3798
1296,776
1297,8521
1298,3000
1299,1813
1300,9725
1301,4673
1302,6738
1303,3540
1304,5372
1305,681
1306,2886
1307,956
1308,8470
1309,3382
1310,5986
1311,8330
1312,8514
1313,5914
1314,4716
1315,7717
1316,4175
1316,7245
1317,9846
1318,4673
1319,5929
1320,8315
1321,8244
1323,5903
1324,5599
1325,8840
1325,933
1326,7361
1327,10258
1328,10024
1328,1301
1329,1989
1330,8565
1330,5135
1331,8664
1332,3263
1333,3361
1335,186
1335,8921
1336,9691
1337,1452
1338,1717
1339,7790
1340,9713
1341,2874
1341,8266
1342,7786
1342,2360
1343,8921
1343,186
1344,138
1345,2827
1346,3598
1347,9155
1348,5714
1349,681
1350,160
1351,7959
1353,5852
1354,3319
1355,9362
1356,6496
1357,2664
1358,8521
1359,3222
1360,1201
1361,8185
1362,862
1363,3445
1363,2115
1364,6326
1365,4062
1366,5215
1368,4669
1369,10206
1370,1989
1370,8051
1371,8840
1371,933
1372,10057
1373,10128
1376,6771
1378,8315
1379,3823
1381,6645
1382,4723
1382,4267
1383,5917
1384,3913
1385,8533
1386,2004
1386,10199
1387,7075
1389,2656
1390,8342
1391,4799
1392,9833
1393,4496
1393,6177
1394,6738
1395,4016
1395,6654
1396,121
1397,6375
1398,3015
1399,7361
1400,1626
1401,7170
1402,5739
1403,593
1404,3240
1404,1585
1405,2524
1406,1910
1406,8255
1407,7235
1408,8565
1409,3256
1410,4016
1411,5240
1412,5764
1413,727
1414,9306
1415,4901
1416,1248
1417,2886
1418,3902
1419,8924
1420,2594
1421,8605
1422,1585
1423,410
1424,987
1425,7271
1425,8456
1426,4673
1427,3361
1428,888
1428,8483
1429,9940
1430,3225
1432,9418
1433,3361
1434,2658
1435,9106
1436,5369
1437,17
1438,7361
1439,8315
1440,7788
1441,4062
1442,221
1443,2872
1444,641
1445,5801
1446,7345
1447,3361
1448,3550
1449,8351
1450,3648
1451,5941
1453,8667
1453,7711
1454,5986
1455,1910
1456,3361
1457,7679
1458,7679
1459,9418
1460,3930
1461,7866
1461,10056
1462,907
1463,3319
1464,1284
1465,1295
1466,8738
1467,7835
1468,3263
1469,7067
1470,4584
1471,6468
1472,3278
1472,7963
1473,2802
1474,2872
1475,7711
1475,8667
1476,2846
1477,4669
1478,7304
1479,5014
1479,3225
1480,881
1481,4087
1481,5187
1481,7482
1482,6022
1483,6746
1484,6359
1484,5864
1485,7884
1486,9232
1486,2448
1487,2323
1488,1947
1489,4201
1490,7361
1491,2363
1492,5764
1493,6478
1495,5599
1496,5599
1497,4232
1498,7958
1499,2759
1499,4319
1500,4175
1500,7245
1500,593
1501,7788
1502,9577
1503,3180
1503,3106
1504,5359
1507,9211
1508,6318
1509,670
1510,8258
1510,9499
1511,1554
1512,3240
1513,625
1514,4239
1515,3263
1516,8521
1517,325
1517,7618
1518,6935
1519,2524
1520,10128
1520,5187
1520,4106
1520,9083
1521,1219
1521,1947
1522,4036
1523,8521
1524,7161
1525,6841
1526,4167
1527,882
1527,6301
1527,4619
1528,1248
1528,10187
1529,2857
1530,8255
1531,8651
1532,2857
1532,2660
1533,5074
1534,685
1535,6157
1536,4669
1537,5843
1538,5843
1539,474
1540,18
1541,3690
1542,8521
1543,10061
1544,9522
1545,2189
1546,237
1547,745
1548,1989
1549,2941
1550,3840
1551,4673
1552,3440
1554,5999
1554,5660
1555,7120
1556,3331
1557,5531
1558,6158
1559,8355
1559,5359
1560,4538
1561,1328
1562,3550
1563,6446
1564,6211
1565,9387
1566,702
1567,3319
1567,6676
1568,5995
1569,237
1570,5793
1571,6941
1571,5218
1571,1100
1572,1185
1573,8773
1574,2323
1575,5474
1576,1249
1577,7884
1579,9133
1580,9133
1581,10032
1582,5870
1583,6650
1584,7869
1585,9758
1585,8471
1586,9793
1587,3601
1587,5197
1588,121
1589,5764
1590,248
1591,1615
1592,6896
1593,9211
1593,1900
1594,654
1595,4176
1596,1989
1597,5599
1598,10043
1599,4669
1600,5941
1601,8875
1602,9861
1603,5390
1604,4167
1605,2857
1605,2660
1606,2857
1606,2660
1607,7156
1608,237
1609,523
1610,6760
1610,5305
1611,5359
1612,4117
1613,1299
1614,5049
1615,956
1615,2941
1616,1964
1617,17
1618,5564
1620,4901
1621,3607
1622,617
1623,7075
1624,3607
1625,6326
1626,670
1627,8402
1627,7100
1628,6084
1629,4806
1630,1740
1630,7893
1631,10284
1632,6359
1632,5864
1633,9025
1633,7840
1634,7622
1635,8773
1636,5936
1637,5240
1638,1937
1638,2173
1639,4669
1640,7881
1641,9542
1642,6627
1643,8270
1643,4330
1643,9404
1644,3754
1645,8657
1646,6326
1647,7727
1648,4015
1648,5706
1649,2189
1650,755
1651,2286
1652,71
1653,8815
1653,10075
1654,8972
1655,5240
1655,6565
1656,1299
1657,6022
1658,8483
1660,2132
1661,6655
1661,1126
1662,8924
1663,9521
1664,10032
1665,3586
1666,7622
1667,9028
1668,6479
1668,4167
1669,8562
1669,794
1669,7098
1670,2330
1671,4113
1672,2941
1673,8654
1673,4836
1674,2941
1674,956
1675,8683
1676,1585
1677,5764
1677,6455
1679,2594
1680,3657
1681,6535
1682,8172
1684,3284
1685,2070
1686,5295
1687,5029
1688,7361
1688,2010
1689,1692
1690,8565
1691,9214
1692,8648
1693,6264
1694,8891
1695,6519
1696,7343
1697,2836
1697,9457
1698,5714
1699,10057
1701,8320
1702,6359
1702,5864
1703,5014
1704,5936
1705,7067
1706,1010
1707,4454
1709,8775
1709,1249
1709,8532
1710,7156
1711,4580
1712,2817
1713,3607
1714,17
1715,2473
1716,9431
1716,9710
1716,6290
1718,9625
1718,10188
1719,8483
1720,820
1721,5764
1722,3607
1723,2189
1724,9387
1724,4221
1725,7622
1726,3567
1727,670
1728,10181
1729,9069
1730,1772
1731,7408
1732,410
1733,368
1734,9822
1735,5014
1736,3607
1737,10171
1737,1428
1738,7598
1739,4175
1739,7245
1740,9564
1741,4669
1742,2342
1743,9799
1744,670
1744,1437
1744,8521
1744,5187
1744,4106
1744,9083
1746,8146
1747,2194
1748,7622
1749,7304
1750,5179
1751,7361
1752,8657
1753,956
1754,4099
1755,2216
1756,7791
1757,4051
1759,4201
1760,7374
1761,5014
1762,8815
1762,10075
1763,4167
1764,2870
1765,8402
1766,5764
1767,8831
1768,2503
1769,2494
1770,6100
1771,8395
1772,3802
1773,8840
1773,933
1774,3361
1775,854
1776,9028
1777,4051
1778,3924
1779,5014
1780,5843
1781,5084
1782,6988
1783,5390
1785,670
1786,656
1786,9575
1787,4997
1788,1772
1789,4175
1789,7245
1790,1910
1791,1839
1791,5695
1793,7333
1794,1230
1795,3873
1795,5903
1795,5118
1796,8185
1796,10128
1797,9106
1798,782
1799,5240
1800,2338
1801,9418
1802,5701
1803,2724
1804,3537
1804,3066
1805,9381
1805,6813
1806,5714
1807,7978
1808,4405
1809,1201
1810,4201
1811,1128
1812,3540
1813,2448
1814,8513
1815,17
1816,8136
1817,2080
1818,4235
1819,5398
1820,9913
1821,4682
1822,17
1823,1982
1824,10057
1825,8483
1826,6627
1827,2189
1828,3715
1829,4015
1830,7273
1831,8738
1832,3240
1833,7376
1834,6359
1834,5864
1835,6586
1836,7429
1837,1482
1838,5215
1839,2872
1840,4419
1841,5208
1842,7429
1843,7462
1843,1585
1844,2145
1845,6819
1846,8521
1847,4682
1848,1666
1849,2852
1851,3278
1852,2230
1853,2484
1854,9598
1855,8383
1856,9569
1857,8411
1858,3657
1858,2304
1859,671
1860,6788
1861,248
1862,7131
1863,9854
1863,5799
1864,1772
1865,7038
1866,6950
1866,9029
1867,3039
1868,4710
1869,7884
1870,3278
1871,7959
1872,8703
1873,2050
1874,5764
1875,10006
1876,5390
1877,9712
1878,5322
1878,10193
1879,8364
1880,8773
1881,5782
1882,5843
1883,9886
1883,7001
1884,5161
1885,5215
1886,8399
1887,7720
1888,2802
1888,4161
1889,8146
1890,676
1891,4167
1892,8073
1892,8022
1893,6830
1894,4016
1895,10032
1896,6894
1897,1249
1898,9758
1899,4296
1900,2189
1901,9922
1902,9151
1902,5962
1903,3954
1904,1918
1905,5372
1906,10206
1907,9576
1907,9052
1907,9860
1907,3958
1908,3825
1908,5509
1908,2401
1908,9721
1909,4673
1910,1692
1911,5778
1912,1005
1913,6531
1914,4965
1915,3499
1916,2189
1917,9811
1918,2189
1919,1585
1920,495
1921,4016
1922,5936
1923,681
1924,7406
1925,4232
1926,10032
1927,9418
1927,8068
1928,755
1929,1982
1930,1666
1931,3214
1931,7347
1932,5864
1932,6359
1933,1219
1934,1103
1935,1278
1936,6841
1937,6027
1938,6211
1939,934
1939,8521
1940,3493
1941,5014
1942,2769
1943,5014
1944,2870
1944,5179
1945,4769
1946,5226
1947,2189
1948,2189
1949,4339
1950,6722
1951,1834
1952,1910
1953,2189
1954,7840
1954,9025
1955,8840
1955,933
1956,5179
1958,2189
1959,1834
1960,9943
1961,1910
1962,9607
1963,4015
1964,10057
1967,1230
1969,840
1970,10284
1972,5402
1973,407
1974,121
1975,8405
1975,8487
1977,2508
1978,3373
1979,8663
1980,8565
1981,1626
1983,4015
1984,5843
1985,8972
1986,1906
1987,7304
1988,8489
1988,9570
1989,3263
1990,9929
1990,5610
1991,933
1991,8840
1992,8402
1993,481
1994,4759
1994,1619
1994,9083
1995,9418
1996,10258
1997,7788
1998,2662
1999,10144
2000,4015
2000,5359
2001,10032
2002,1910
2002,768
2003,3471
2004,9758
2005,3598
2006,3300
2006,9056
2006,8910
2007,4167
2008,5801
2009,7583
2011,5029
2012,8840
2012,933
2013,10057
2015,2792
2016,9569
2017,3090
2018,558
2019,4167
2020,9387
2021,4167
2022,5588
2023,1999
2024,8773
2025,6627
2026,2594
2027,2194
2028,5764
2029,46
2030,6494
2031,8972
2032,252
2033,3550
2034,552
2035,1169
2036,599
2037,7570
2038,670
2039,4030
2040,9493
2041,5714
2042,2323
2042,9023
2043,2594
2044,9180
2045,8565
2046,3607
2047,1201
2048,5599
2049,681
2050,5764
2051,3090
2052,2286
2053,5164
2053,540
2054,8423
2055,7513
2055,5436
2055,3081
2056,8266
2057,7788
2058,3194
2059,7791
2060,5240
2061,6547
2062,8309
2063,9448
2064,6109
2065,4051
2066,9418
2067,1565
2067,1037
2068,9908
2069,3550
2070,4237
2071,2071
2072,7245
2072,642
2072,4127
2072,1038
2073,9028
2074,5014
2075,6953
2075,9628
2076,2413
2076,1382
2077,4006
2078,1834
2079,8185
2080,5648
2081,2194
2082,4167
2083,3930
2083,5187
2083,2139
2083,1437
2083,1010
2083,9083
2084,8051
2085,1791
2086,2594
2087,7390
2088,1021
2089,1585
2090,1772
2091,3278
2092,1585
2093,8402
2095,5203
2096,816
2097,4991
2098,9887
2098,670
2098,9860
2098,6562
2098,6908
2099,3691
2100,10258
2101,10145
2102,3039
2103,9028
2104,10193
2105,8454
2106,8156
2107,9946
2108,4853
2109,1799
2110,5797
2111,6749
2112,2594
2113,4006
2114,9522
2115,8346
2116,862
2117,4682
2118,6209
2119,7043
2119,6158
2120,7975
2121,933
2121,8840
2122,3312
2123,1910
2123,3605
2124,424
2125,1010
2126,9106
2127,6535
2128,10128
2129,5628
2130,3913
2131,1052
2132,8793
2133,5031
2134,1943
2135,1834
2136,3961
2137,1040
2138,2359
2139,7156
2140,3278
2142,6253
2143,10006
2144,5971
2144,9
2145,8562
2146,5660
2146,2030
2147,6211
2148,4175
2148,7245
2149,6519
2150,8558
2151,8738
2151,7479
2152,8483
2153,8255
2154,5965
2155,8664
2156,9387
2157,755
2158,2900
2159,9387
2160,2969
2161,7015
2162,5351
2163,5356
2164,8565
2165,3660
2166,3056
2167,1201
2167,9415
2168,4534
2169,9616
2170,2724
2171,7879
2171,6955
2172,2857
2173,4099
2174,2882
2175,7791
2176,6318
2177,7390
2178,7622
2179,2194
2180,3730
2181,5014
2182,9929
2183,4176
2183,8453
2184,4015
2185,9418
2186,656
2186,9575
2187,1246
2188,2307
2189,6722
2190,5861
2191,425
2192,3773
2193,6359
2193,5864
2194,5971
2194,9
2195,5329
2196,2017
2197,203
2197,5055
2198,7978
2199,9412
2200,6178
2200,8806
2201,4799
2202,2874
2203,5014
2204,2594
2205,8738
2205,9571
2206,8156
2207,5474
2208,7145
2209,3607
2210,7704
2210,7671
2211,7622
2213,9758
2214,7679
2214,5187
2214,2029
2214,9083
2215,8248
2216,6620
2217,3141
2218,8196
2218,2237
2219,4850
2219,1357
2220,2870
2222,7869
2223,7888
2224,9137
2226,10284
2226,5792
2227,7994
2228,2977
2229,5804
2230,2969
2230,479
2231,3382
2232,410
2233,5999
2233,1565
2234,2952
2236,5240
2237,4239
2238,5826
2239,3788
2240,7276
2240,715
2241,9493
2242,5014
2243,6326
