movie_id,person_id
2128,9950
2129,3124
2132,5070
2133,1711
2135,6623
2136,3325
2138,2343
2139,9654
2140,5716
2140,9160
2141,6065
2141,7490
2142,5952
2142,8
2142,6449
2144,7287
2146,2143
2146,6753
2146,484
2146,3982
2148,456
2152,8169
2153,2858
2154,4955
2154,246
2155,7640
2156,10065
2158,7763
2159,7549
2160,6778
2161,2152
2161,4279
2162,2082
2165,9618
2166,1054
2167,8369
2168,3887
2169,5251
2174,3097
2180,2947
2186,4612
2186,9575
2189,4344
2192,7236
2194,133
2198,1877
2199,2985
2202,133
2202,4492
2203,9669
2204,9531
2204,1757
2205,1861
2206,5010
2210,4783
2212,4848
2215,5466
2215,9269
2219,826
2219,9679
2220,1243
2221,6168
2222,8585
2222,6423
2223,6241
2224,2723
2225,6388
2225,6891
2225,524
2225,2118
2225,7428
2225,9975
2225,1749
2225,5123
2226,8304
2227,4314
2227,2327
2227,5075
2228,3071
2229,6596
2230,3421
2231,5375
2232,9549
2233,4887
2234,6166
2234,1846
2235,6951
2235,874
2236,1385
2238,7130
2239,7924
2240,6016
2242,3634
2242,5419
2242,8491
2242,5374
